season,lg,type,number_tm,position,player_x,age_x,tm,pts_won,pts_max,share,x1st_tm,x2nd_tm,x3rd_tm,seas_id_x,player_id,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,seas_id_y,player_y,birth_year,pos,age_y,experience,g,player,age,seas_id,gs
2003,NBA,All-NBA,1st,F,Kevin Garnett,26,MIN,596.0,610.0,0.977,115.0,,,18513.0,2936,40.5,9.1,18.1,0.502,0.2,0.8999999999999999,0.282,8.8,17.2,0.513,0.508,4.6,6.1,0.751,3.0,10.5,13.4,6.0,1.4,1.6000000000000003,2.8,2.4,23.0,18513.0,Kevin Garnett,,PF,26.0,8.0,82.0,,,,
2003,NBA,All-NBA,1st,C,Shaquille O'Neal,30,LAL,593.0,610.0,0.972,112.0,,,18664.0,2751,37.8,10.4,18.1,0.574,0.0,0.0,0.0,10.4,18.1,0.574,0.574,6.7,10.8,0.622,3.9,7.2,11.1,3.1,0.6,2.4,2.9,3.4,27.5,18664.0,Shaquille O'Neal,,C,30.0,11.0,67.0,,,,
2003,NBA,All-NBA,1st,G,Tracy McGrady,23,ORL,578.0,610.0,0.948,107.0,,,18699.0,3096,39.4,11.1,24.2,0.4569999999999999,2.3,6.0,0.386,8.7,18.2,0.4809999999999999,0.505,7.7,9.7,0.793,1.6,4.9,6.5,5.5,1.7,0.8,2.6,2.1,32.1,18699.0,Tracy McGrady,,SG,23.0,6.0,75.0,,,,
2003,NBA,All-NBA,2nd,F,Dirk Nowitzki,24,DAL,360.0,610.0,0.59,5.0,,,18380.0,3116,39.0,8.6,18.6,0.4629999999999999,1.9,4.9,0.379,6.8,13.7,0.493,0.513,6.0,6.9,0.881,1.0,8.9,9.9,3.0,1.4,1.0,1.9,2.6,25.1,18380.0,Dirk Nowitzki,,PF,24.0,5.0,80.0,,,,
2003,NBA,All-NBA,2nd,G,Jason Kidd,29,NJN,355.0,610.0,0.582,16.0,,,18459.0,2870,37.4,6.4,15.6,0.414,1.6,4.6,0.341,4.9,10.9,0.445,0.465,4.2,5.0,0.841,1.4,4.9,6.3,8.9,2.2,0.3,3.7,1.6,18.7,18459.0,Jason Kidd,,PG,29.0,9.0,80.0,,,,
2003,NBA,All-NBA,2nd,G,Allen Iverson,27,PHI,350.0,610.0,0.574,8.0,,,18258.0,2967,42.5,9.8,23.7,0.414,1.0,3.7000000000000006,0.277,8.8,20.0,0.44,0.436,7.0,9.0,0.774,0.8000000000000002,3.4000000000000004,4.2,5.5,2.7,0.2,3.5,1.7999999999999998,27.600000000000005,18258.0,Allen Iverson,,SG,27.0,7.0,82.0,,,,
2003,NBA,All-NBA,2nd,F,Chris Webber,29,SAC,310.0,610.0,0.508,1.0,,,18333.0,2781,39.1,9.9,21.4,0.461,0.1,0.3,0.238,9.8,21.1,0.465,0.463,3.2,5.3,0.607,2.4,8.1,10.5,5.4,1.6,1.3,3.2,3.0,23.0,18333.0,Chris Webber,,PF,29.0,10.0,67.0,,,,
2003,NBA,All-NBA,2nd,C,Ben Wallace,28,DET,307.0,610.0,0.503,5.0,,,18288.0,2971,39.4,2.9,6.0,0.481,0.0,0.1,0.167,2.9,5.9,0.485,0.482,1.2,2.6,0.45,4.0,11.4,15.4,1.6,1.4,3.2,1.2,2.5,6.9,18288.0,Ben Wallace,,C,28.0,7.0,73.0,,,,
2003,NBA,All-NBA,3rd,C,Jermaine O'Neal,24,IND,165.0,610.0,0.27,2.0,,,18471.0,2993,37.2,7.900000000000001,16.4,0.484,0.1,0.3,0.333,7.800000000000001,16.1,0.487,0.487,4.8,6.6,0.731,2.6,7.699999999999999,10.3,2.0,0.8999999999999999,2.3,2.3,3.6,20.8,18471.0,Jermaine O'Neal,,PF,24.0,7.0,77.0,,,,
2003,NBA,All-NBA,3rd,G,Stephon Marbury,25,PHO,141.0,610.0,0.231,1.0,,,18675.0,3026,40.0,8.3,18.9,0.4389999999999999,1.1,3.7,0.301,7.2,15.2,0.472,0.468,4.6,5.8,0.803,0.7,2.6,3.2,8.1,1.3,0.1999999999999999,3.2,2.5,22.3,18675.0,Stephon Marbury,,PG,25.0,7.0,81.0,,,,
2003,NBA,All-NBA,3rd,F,Paul Pierce,25,BOS,91.0,610.0,0.149,0.0,,,18601.0,3146,39.2,8.4,20.2,0.416,1.5,4.9,0.302,6.9,15.2,0.454,0.454,7.6,9.5,0.802,1.3,6.0,7.299999999999999,4.4,1.8000000000000005,0.8,3.6000000000000005,2.9,25.9,18601.0,Paul Pierce,,SG,25.0,5.0,79.0,,,,
2003,NBA,All-NBA,3rd,G,Steve Nash,28,DAL,85.0,610.0,0.139,0.0,,,18678.0,3028,33.1,6.300000000000001,13.6,0.465,1.4,3.2999999999999994,0.413,5.0,10.3,0.482,0.515,3.8,4.1,0.909,0.8000000000000002,2.1,2.9,7.300000000000001,1.0,0.1,2.3,1.6000000000000003,17.7,18678.0,Steve Nash,,PG,28.0,7.0,82.0,,,,
2003,NBA,All-NBA,3rd,F,Jamal Mashburn,30,NOH,63.0,610.0,0.103,0.0,,,18447.0,2801,40.5,8.2,19.3,0.422,1.5,3.7000000000000006,0.389,6.699999999999999,15.6,0.43,0.4599999999999999,3.8,4.5,0.848,0.8000000000000002,5.3,6.1,5.6,1.0,0.2,2.8,2.4,21.6,18447.0,Jamal Mashburn,,SF,30.0,10.0,82.0,,,,
2003,NBA,All-NBA,ORV,C,Yao Ming,22,HOU,55.0,610.0,0.09,0.0,,,18725.0,3428,29.0,4.9,9.8,0.498,0.0,0.0,0.5,4.9,9.8,0.498,0.499,3.7000000000000006,4.5,0.8110000000000002,2.4,5.8,8.2,1.7000000000000002,0.4000000000000001,1.7999999999999998,2.1,2.8,13.5,18725.0,Yao Ming,,C,22.0,1.0,82.0,,,,
2003,NBA,All-NBA,ORV,F,Karl Malone,39,UTA,33.0,610.0,0.054,0.0,,,18495.0,2252,36.2,7.3,15.9,0.4620000000000001,0.0,0.1999999999999999,0.214,7.3,15.7,0.464,0.463,5.9,7.7,0.763,1.4,6.4,7.8,4.7,1.7,0.3999999999999999,2.6,2.5,20.6,18495.0,Karl Malone,,PF,39.0,18.0,81.0,,,,
2003,NBA,All-NBA,ORV,F,Shawn Marion,24,PHO,28.0,610.0,0.046,0.0,,,18668.0,3218,41.6,8.2,18.1,0.452,1.7,4.5,0.387,6.4,13.6,0.4729999999999999,0.5,3.1,3.6,0.851,2.5,7.1000000000000005,9.5,2.4,2.3,1.2,1.9,2.6,21.2,18668.0,Shawn Marion,,SF,24.0,4.0,81.0,,,,
2003,NBA,All-NBA,ORV,C,Zydrunas Ilgauskas,27,CLE,25.0,610.0,0.041,0.0,,,18729.0,3100,30.0,6.1,13.9,0.441,0.0,0.0999999999999999,0.0,6.1,13.8,0.443,0.441,4.9,6.3,0.781,3.0,4.6,7.5,1.6,0.7,1.9,2.6,3.4,17.2,18729.0,Zydrunas Ilgauskas,,C,27.0,5.0,81.0,,,,
2003,NBA,All-NBA,ORV,C,Vlade Divac,34,SAC,23.0,610.0,0.038,0.0,,,18716.0,2557,29.8,3.8,8.2,0.466,0.1,0.3,0.24,3.7,7.9,0.475,0.4699999999999999,2.2,3.1,0.713,2.0,5.2,7.2,3.4,1.0,1.3,1.9,3.0,9.9,18716.0,Vlade Divac,,C,34.0,14.0,80.0,,,,
2003,NBA,All-NBA,ORV,G,Steve Francis,25,HOU,18.0,610.0,0.03,0.0,,,18676.0,3219,41.0,7.0,16.2,0.435,1.0,3.0,0.354,6.0,13.2,0.4529999999999999,0.468,5.9,7.3,0.7999999999999999,2.0,4.2,6.2,6.2,1.7,0.5,3.7,3.1,21.0,18676.0,Steve Francis,,PG,25.0,4.0,81.0,,,,
2003,NBA,All-NBA,ORV,G,Ray Allen,27,TOT,15.0,610.0,0.025,0.0,,,18620.0,3016,37.89934210526316,7.890789473684211,17.919736842105266,0.4387631578947368,2.619078947368421,7.009868421052632,0.3776052631578947,5.22171052631579,10.928947368421053,0.4775592105263158,0.5124276315789473,4.190789473684211,4.509868421052632,0.9158355263157896,1.2335526315789471,3.7881578947368415,4.99078947368421,4.407894736842105,1.3763157894736842,0.1809210526315789,2.607236842105263,2.897368421052632,22.510526315789477,18620.0,Ray Allen,,SG,27.0,7.0,152.0,,,,
2003,NBA,All-NBA,ORV,G,Gary Payton,34,TOT,14.0,610.0,0.023,0.0,,,18414.0,2585,40.1,8.295,18.315,0.45415,0.7,2.285,0.2968,7.627499999999999,16.080000000000002,0.4764,0.4723499999999999,3.1000000000000005,4.3975,0.71045,0.9975,3.205,4.2025,8.305,1.6800000000000002,0.2674999999999999,2.3125,2.3,20.390000000000004,18414.0,Gary Payton,,PG,34.0,13.0,160.0,,,,
2003,NBA,All-NBA,ORV,F,Rasheed Wallace,28,POR,14.0,610.0,0.023,0.0,,,18617.0,2950,36.3,7.0,14.8,0.471,1.5,4.1,0.358,5.5,10.6,0.515,0.521,2.7,3.7,0.735,1.5,5.9,7.4,2.1,0.9000000000000001,1.0,1.9,3.0,18.1,18617.0,Rasheed Wallace,,PF,28.0,8.0,74.0,,,,
2003,NBA,All-NBA,ORV,G,Allan Houston,31,NYK,10.0,610.0,0.016,0.0,,,18257.0,2763,37.9,8.0,17.9,0.445,2.2,5.5,0.396,5.8,12.4,0.467,0.506,4.4,4.8,0.919,0.3,2.5,2.8,2.7,0.7,0.1,2.2,2.3,22.5,18257.0,Allan Houston,,SG,31.0,10.0,82.0,,,,
2003,NBA,All-NBA,ORV,C,David Robinson,37,SAS,8.0,610.0,0.013,0.0,,,18363.0,2494,26.2,3.1,6.6,0.469,0.0,0.0,0.0,3.1,6.6,0.469,0.469,2.4,3.3,0.71,2.5,5.4,7.9,1.0,0.8,1.7,1.3,2.0,8.5,18363.0,David Robinson,,C,37.0,14.0,64.0,,,,
2003,NBA,All-NBA,ORV,F,Brad Miller,26,IND,8.0,610.0,0.013,0.0,,,18298.0,3106,31.1,4.5,9.1,0.4929999999999999,0.1,0.2,0.313,4.4,8.9,0.498,0.497,4.0,4.9,0.818,2.5,5.7,8.3,2.6,0.9,0.6,1.6,2.8,13.1,18298.0,Brad Miller,,C,26.0,5.0,73.0,,,,
2003,NBA,All-NBA,ORV,F,Peja Stojaković,25,SAC,8.0,610.0,0.013,0.0,,,18603.0,3147,34.0,6.9,14.4,0.481,2.2,5.6,0.382,4.8,8.7,0.545,0.556,3.2,3.7000000000000006,0.875,0.8,4.7,5.5,2.0,1.0,0.1,1.4,2.0,19.2,18603.0,Peja Stojaković,,SF,25.0,5.0,72.0,,,,
2003,NBA,All-NBA,ORV,C,Pau Gasol,22,MEM,8.0,610.0,0.013,0.0,,,18600.0,3342,36.0,6.900000000000001,13.6,0.51,0.0,0.1,0.1,6.900000000000001,13.5,0.514,0.51,5.1,6.900000000000001,0.736,2.3,6.400000000000001,8.8,2.8,0.4000000000000001,1.7999999999999998,2.6,2.7,19.0,18600.0,Pau Gasol,,PF,22.0,2.0,82.0,,,,
2003,NBA,All-NBA,ORV,G,Michael Jordan,39,WAS,7.0,610.0,0.011,0.0,,,18568.0,2193,37.0,8.3,18.6,0.445,0.2,0.7,0.291,8.1,18.0,0.4499999999999999,0.4499999999999999,3.2000000000000006,4.0,0.8210000000000001,0.8999999999999999,5.2,6.1,3.8,1.5,0.5,2.1,2.1,20.0,18568.0,Michael Jordan,,SF,39.0,15.0,82.0,,,,
2003,NBA,All-NBA,ORV,F,Brian Grant,30,MIA,2.0,610.0,0.003,0.0,0.0,2.0,18305.0,2840,32.2,4.2,8.2,0.509,0.0,0.0,0.0,4.2,8.2,0.509,0.509,1.9,2.5,0.771,2.9,7.300000000000001,10.2,1.3,0.8000000000000002,0.6,1.6000000000000003,3.7000000000000006,10.3,18305.0,Brian Grant,,C,30.0,9.0,82.0,,,,
2003,NBA,All-NBA,ORV,C,Theo Ratliff,29,ATL,2.0,610.0,0.003,0.0,0.0,2.0,18686.0,2959,31.1,3.4,7.3,0.464,0.0,0.0,0.0,3.4,7.3,0.464,0.464,1.9,2.6,0.72,1.9,5.6,7.5,0.9,0.7,3.2,1.7,3.3000000000000003,8.7,18686.0,Theo Ratliff,,C,29.0,8.0,81.0,,,,
2003,NBA,All-NBA,ORV,F,Antoine Walker,26,BOS,2.0,610.0,0.003,0.0,0.0,2.0,18277.0,2969,41.5,7.7,19.9,0.388,2.4,7.5,0.323,5.3,12.5,0.427,0.4489999999999999,2.3,3.7,0.615,1.3,5.9,7.2,4.8,1.5,0.4,3.3,2.8,20.1,18277.0,Antoine Walker,,PF,26.0,7.0,78.0,,,,
2003,NBA,All-NBA,ORV,F,Antawn Jamison,26,GSW,2.0,610.0,0.003,0.0,0.0,2.0,18268.0,3104,39.3,8.4,17.9,0.47,0.8000000000000002,2.5,0.311,7.599999999999999,15.4,0.4959999999999999,0.492,4.6,5.8,0.7890000000000001,2.4,4.7,7.0,1.9,0.8999999999999999,0.5,2.2,2.4,22.2,18268.0,Antawn Jamison,,SF,26.0,5.0,82.0,,,,
2003,NBA,All-NBA,ORV,F,Elton Brand,23,LAC,2.0,610.0,0.003,0.0,0.0,2.0,18401.0,3186,39.6,7.3,14.5,0.502,0.0,0.0,0.0,7.3,14.5,0.502,0.502,3.9,5.7,0.685,4.6,6.8,11.3,2.5,1.1,2.5,2.6,3.3,18.5,18401.0,Elton Brand,,PF,23.0,4.0,62.0,,,,
2003,NBA,All-NBA,ORV,F,Amar'e Stoudemire,20,PHO,2.0,610.0,0.003,0.0,0.0,2.0,18262.0,3366,31.3,4.8,10.1,0.472,0.0,0.1,0.2,4.8,10.0,0.476,0.473,3.9,5.9,0.661,3.0,5.7,8.8,1.0,0.8000000000000002,1.1,2.3,3.2999999999999994,13.5,18262.0,Amar'e Stoudemire,,PF,20.0,1.0,82.0,,,,
2003,NBA,All-NBA,ORV,G,John Stockton,40,UTA,1.0,610.0,0.002,0.0,0.0,1.0,18485.0,2183,27.700000000000003,3.8,7.800000000000001,0.483,0.4000000000000001,1.0,0.363,3.4000000000000004,6.800000000000001,0.5,0.505,2.9,3.5,0.826,0.6,1.7999999999999998,2.5,7.699999999999999,1.7000000000000002,0.2,2.2,2.2,10.8,18485.0,John Stockton,,PG,40.0,19.0,82.0,,,,
2003,NBA,All-NBA,ORV,F,Jalen Rose,30,CHI,1.0,610.0,0.002,0.0,0.0,1.0,18443.0,2867,40.9,7.800000000000001,19.3,0.406,1.6000000000000003,4.4,0.37,6.2,14.9,0.416,0.448,4.9,5.7,0.8539999999999999,0.8000000000000002,3.5,4.3,4.8,0.8999999999999999,0.3,3.5,3.2999999999999994,22.1,18443.0,Jalen Rose,,SF,30.0,9.0,82.0,,,,
2003,NBA,All-NBA,ORV,G,Michael Finley,29,DAL,1.0,610.0,0.002,0.0,0.0,1.0,18567.0,2948,38.3,7.3,17.3,0.425,1.7,4.7,0.37,5.6,12.6,0.445,0.475,2.9,3.3,0.861,1.6,4.3,5.8,3.0,1.1,0.3,1.7,1.5,19.3,18567.0,Michael Finley,,SF,29.0,8.0,69.0,,,,
2003,NBA,All-NBA,ORV,G,Mike Bibby,24,SAC,1.0,610.0,0.002,0.0,0.0,1.0,18573.0,3140,33.4,6.0,12.7,0.47,1.0,2.5,0.409,5.0,10.2,0.485,0.51,2.9,3.4,0.861,0.6,2.1,2.7,5.2,1.3,0.1,2.3,1.7,15.9,18573.0,Mike Bibby,,PG,24.0,5.0,55.0,,,,
2003,NBA,All-NBA,ORV,F,Wally Szczerbiak,25,MIN,1.0,610.0,0.002,0.0,0.0,1.0,18720.0,3225,35.3,6.799999999999999,14.0,0.481,1.2,2.8,0.421,5.6,11.2,0.497,0.523,2.8999999999999995,3.3,0.8670000000000001,1.0,3.6000000000000005,4.6,2.6000000000000005,0.8,0.4,1.6999999999999995,2.4,17.6,18720.0,Wally Szczerbiak,,SF,25.0,4.0,52.0,,,,
2003,NBA,All-NBA,ORV,C,Jamaal Magloire,24,NOH,1.0,610.0,0.002,0.0,0.0,1.0,18444.0,3257,29.8,3.7000000000000006,7.699999999999999,0.48,0.0,0.0,0.0,3.7000000000000006,7.699999999999999,0.483,0.48,2.8,3.9,0.717,3.2000000000000006,5.7,8.8,1.1,0.6,1.4,1.9,3.4000000000000004,10.3,18444.0,Jamaal Magloire,,C,24.0,3.0,82.0,,,,
2003,NBA,All-NBA,ORV,G,Tony Parker,20,SAS,1.0,610.0,0.002,0.0,0.0,1.0,18698.0,3356,33.8,5.9,12.699999999999998,0.464,1.0,3.0,0.337,4.9,9.8,0.503,0.503,2.7,3.5,0.755,0.4000000000000001,2.2,2.6,5.3,0.8999999999999999,0.0,2.4,2.1,15.5,18698.0,Tony Parker,,PG,20.0,2.0,82.0,,,,
2002,NBA,All-NBA,1st,C,Shaquille O'Neal,29,LAL,626.0,630.0,0.994,125.0,0.0,1.0,18169.0,2751,36.1,10.6,18.3,0.579,0.0,0.0,0.0,10.6,18.3,0.58,0.579,5.9,10.7,0.555,3.5,7.2,10.7,3.0,0.6,2.0,2.6,3.0,27.2,18169.0,Shaquille O'Neal,,C,29.0,10.0,67.0,,,,
2002,NBA,All-NBA,1st,F,Tim Duncan,25,SAS,626.0,630.0,0.994,124.0,,,18196.0,3092,40.6,9.3,18.3,0.508,0.0,0.1,0.1,9.3,18.2,0.511,0.508,6.800000000000001,8.5,0.799,3.2999999999999994,9.4,12.699999999999998,3.7000000000000006,0.7,2.5,3.2000000000000006,2.6,25.5,18196.0,Tim Duncan,,PF,25.0,5.0,82.0,,,,
2002,NBA,All-NBA,1st,G,Jason Kidd,28,NJN,601.0,630.0,0.954,115.0,,,17973.0,2870,37.3,5.4,13.9,0.3909999999999999,1.4,4.4,0.321,4.0,9.4,0.424,0.442,2.5,3.0,0.8139999999999998,1.6000000000000003,5.7,7.300000000000001,9.9,2.1,0.2,3.5,1.7000000000000002,14.699999999999998,17973.0,Jason Kidd,,PG,28.0,8.0,82.0,,,,
2002,NBA,All-NBA,1st,F,Tracy McGrady,22,ORL,513.0,630.0,0.814,80.0,,,18211.0,3096,38.3,9.4,20.9,0.451,1.4,3.7,0.364,8.1,17.1,0.47,0.483,5.5,7.3,0.748,2.0,5.9,7.899999999999999,5.3,1.6,1.0,2.5,1.8,25.6,18211.0,Tracy McGrady,,SG,22.0,5.0,76.0,,,,
2002,NBA,All-NBA,1st,G,Kobe Bryant,23,LAL,507.0,630.0,0.805,72.0,,,18031.0,3000,38.3,9.4,20.0,0.469,0.4,1.7,0.25,9.0,18.3,0.489,0.479,6.1,7.4,0.829,1.4,4.1,5.5,5.5,1.5,0.4,2.8,2.9,25.2,18031.0,Kobe Bryant,,SG,23.0,6.0,80.0,,,,
2002,NBA,All-NBA,2nd,F,Kevin Garnett,25,MIN,391.0,630.0,0.621,31.0,,,18024.0,2936,39.2,8.1,17.3,0.47,0.5,1.4,0.319,7.7,15.9,0.484,0.484,4.4,5.5,0.801,3.0,9.1,12.1,5.2,1.2,1.6,2.8,2.3,21.2,18024.0,Kevin Garnett,,PF,25.0,7.0,81.0,,,,
2002,NBA,All-NBA,2nd,F,Dirk Nowitzki,23,DAL,358.0,630.0,0.568,22.0,,,17884.0,3116,38.0,7.899999999999999,16.6,0.4769999999999999,1.8,4.6,0.397,6.1,11.9,0.508,0.532,5.8,6.8,0.8530000000000001,1.6,8.4,9.9,2.4,1.1,1.0,1.9,2.9,23.4,17884.0,Dirk Nowitzki,,C,23.0,4.0,76.0,,,,
2002,NBA,All-NBA,2nd,F,Chris Webber,28,SAC,339.0,630.0,0.538,21.0,,,17833.0,2781,38.4,9.9,19.9,0.495,0.1,0.4,0.263,9.8,19.6,0.499,0.497,4.7,6.3,0.749,2.8,7.3,10.1,4.8,1.7,1.4,2.9,3.4,24.5,17833.0,Chris Webber,,PF,28.0,9.0,54.0,,,,
2002,NBA,All-NBA,2nd,G,Gary Payton,33,SEA,284.0,630.0,0.451,11.0,,,17923.0,2585,40.3,9.0,19.2,0.467,0.8999999999999999,2.9,0.314,8.1,16.4,0.494,0.49,3.2999999999999994,4.1,0.797,1.0,3.9,4.8,9.0,1.6000000000000003,0.3,2.5,2.2,22.1,17923.0,Gary Payton,,PG,33.0,12.0,82.0,,,,
2002,NBA,All-NBA,2nd,G,Allen Iverson,26,PHI,272.0,630.0,0.432,12.0,,,17755.0,2967,43.7,11.1,27.8,0.398,1.3,4.5,0.291,9.8,23.4,0.419,0.422,7.9,9.8,0.812,0.7,3.8,4.5,5.5,2.8,0.2,4.0,1.7,31.4,17755.0,Allen Iverson,,SG,26.0,6.0,60.0,,,,
2002,NBA,All-NBA,3rd,F,Paul Pierce,24,BOS,230.0,630.0,0.365,9.0,,,18111.0,3146,40.3,8.6,19.5,0.442,2.6,6.300000000000001,0.404,6.1,13.1,0.461,0.508,6.300000000000001,7.800000000000001,0.809,1.0,5.9,6.900000000000001,3.2000000000000006,1.9,1.0,2.9,2.9,26.100000000000005,18111.0,Paul Pierce,,SG,24.0,4.0,82.0,,,,
2002,NBA,All-NBA,3rd,C,Ben Wallace,27,DET,195.0,630.0,0.31,3.0,,,17783.0,2971,36.5,3.2,6.0,0.531,0.0,0.0,0.0,3.2,6.0,0.535,0.531,1.2,2.9,0.4229999999999999,4.0,9.0,13.0,1.4,1.7,3.5,0.9,2.2,7.6,17783.0,Ben Wallace,,C,27.0,6.0,80.0,,,,
2002,NBA,All-NBA,3rd,C,Dikembe Mutombo,35,PHI,105.0,630.0,0.167,0.0,,,17882.0,2648,36.3,4.0,8.0,0.501,0.0,0.0,0.0,4.0,8.0,0.501,0.501,3.5,4.6,0.764,3.2,7.6,10.8,1.0,0.4,2.4,2.0,3.0,11.5,17882.0,Dikembe Mutombo,,C,35.0,11.0,80.0,,,,
2002,NBA,All-NBA,3rd,G,Steve Nash,27,DAL,96.0,630.0,0.152,1.0,,,18183.0,3028,34.6,6.400000000000001,13.300000000000002,0.483,1.9,4.2,0.455,4.5,9.1,0.4949999999999999,0.554,3.2000000000000006,3.6,0.8869999999999999,0.6,2.5,3.1,7.699999999999999,0.6,0.0,2.8,2.0,17.9,18183.0,Steve Nash,,PG,27.0,6.0,82.0,,,,
2002,NBA,All-NBA,3rd,C,Jermaine O'Neal,23,IND,78.0,630.0,0.124,0.0,,,17982.0,2993,37.6,7.5,15.699999999999998,0.479,0.0,0.2,0.071,7.5,15.5,0.484,0.48,3.9,5.7,0.688,2.6,7.900000000000001,10.5,1.6,0.6,2.3,2.4,3.7000000000000006,19.0,17982.0,Jermaine O'Neal,,PF,23.0,6.0,72.0,,,,
2002,NBA,All-NBA,ORV,F,Peja Stojaković,24,SAC,55.0,630.0,0.087,0.0,,,18112.0,3147,37.3,7.700000000000001,15.900000000000002,0.484,1.8,4.4,0.416,5.9,11.5,0.51,0.541,4.0,4.5,0.876,1.0,4.2,5.3,2.5,1.1,0.2,2.0,1.7,21.2,18112.0,Peja Stojaković,,SF,24.0,4.0,71.0,,,,
2002,NBA,All-NBA,ORV,C,Vlade Divac,33,SAC,51.0,630.0,0.081,0.0,,,18231.0,2557,30.3,4.2,9.0,0.472,0.0,0.2,0.231,4.2,8.8,0.477,0.474,2.6,4.3,0.615,2.6,5.8,8.4,3.7,1.0,1.2,2.0,2.9,11.1,18231.0,Vlade Divac,,C,33.0,13.0,80.0,,,,
2002,NBA,All-NBA,ORV,G,Jerry Stackhouse,27,DET,46.0,630.0,0.073,1.0,,,17986.0,2930,35.3,6.9,17.4,0.397,1.1,3.9,0.287,5.8,13.4,0.43,0.43,6.5,7.6,0.858,1.0,3.1,4.1,5.3,1.0,0.5,3.5,2.1,21.4,17986.0,Jerry Stackhouse,,SF,27.0,7.0,76.0,,,,
2002,NBA,All-NBA,ORV,F,Karl Malone,38,UTA,41.0,630.0,0.065,1.0,,,18013.0,2252,38.0,7.9,17.5,0.454,0.1,0.3,0.36,7.8,17.2,0.456,0.457,6.4,8.0,0.797,1.8,6.8,8.6,4.3,1.9,0.7,3.3,2.9,22.4,18013.0,Karl Malone,,PF,38.0,17.0,80.0,,,,
2002,NBA,All-NBA,ORV,G,Andre Miller,25,CLE,32.0,630.0,0.051,0.0,,,17761.0,3171,37.3,5.9,12.9,0.454,0.3,1.1,0.253,5.6,11.8,0.472,0.464,4.5,5.5,0.817,1.3,3.3000000000000003,4.7,10.9,1.6,0.3999999999999999,3.0,2.8,16.5,17761.0,Andre Miller,,PG,25.0,3.0,81.0,,,,
2002,NBA,All-NBA,ORV,G,Michael Jordan,38,WAS,29.0,630.0,0.046,0.0,,,18076.0,2193,34.9,9.2,22.1,0.416,0.2,0.9,0.189,9.0,21.2,0.426,0.42,4.4,5.6,0.7900000000000001,0.8,4.8,5.7,5.2,1.4,0.4,2.7,2.0,22.9,18076.0,Michael Jordan,,SF,38.0,14.0,60.0,,,,
2002,NBA,All-NBA,ORV,F,Elton Brand,22,LAC,29.0,630.0,0.046,1.0,,,17907.0,3186,37.8,6.7,12.6,0.527,0.0,0.0,0.0,6.7,12.6,0.527,0.527,4.9,6.6,0.742,5.0,6.6,11.6,2.4,1.0,2.0,2.2,3.2,18.2,17907.0,Elton Brand,,PF,22.0,3.0,80.0,,,,
2002,NBA,All-NBA,ORV,F,Antoine Walker,25,BOS,28.0,630.0,0.044,0.0,,,17771.0,2969,42.0,8.2,20.9,0.394,2.7,8.0,0.344,5.5,12.9,0.425,0.4600000000000001,3.0,4.0,0.741,1.9,7.0,8.8,5.0,1.5,0.5,3.1,2.9,22.1,17771.0,Antoine Walker,,PF,25.0,6.0,81.0,,,,
2002,NBA,All-NBA,ORV,C,Alonzo Mourning,31,MIA,25.0,630.0,0.04,0.0,,,17756.0,2696,32.7,6.0,11.5,0.516,0.0,0.0,0.333,5.9,11.5,0.517,0.517,3.8,5.7,0.657,2.4,6.0,8.4,1.2,0.4,2.5,2.4,3.4,15.7,17756.0,Alonzo Mourning,,C,31.0,10.0,75.0,,,,
2002,NBA,All-NBA,ORV,F,Baron Davis,22,CHH,24.0,630.0,0.038,0.0,,,17782.0,3173,40.5,6.800000000000001,16.4,0.4169999999999999,2.1,5.8,0.356,4.7,10.5,0.451,0.48,2.4,4.1,0.58,1.1,3.1,4.3,8.5,2.1,0.6,3.0,2.9,18.1,17782.0,Baron Davis,,PG,22.0,3.0,82.0,,,,
2002,NBA,All-NBA,ORV,F,Rasheed Wallace,27,POR,15.0,630.0,0.024,0.0,,,18126.0,2950,37.5,7.6,16.3,0.4689999999999999,1.4,4.0,0.36,6.2,12.3,0.504,0.513,2.5,3.5,0.734,1.6999999999999995,6.4,8.2,1.9,1.3,1.3,1.6999999999999995,2.7,19.3,18126.0,Rasheed Wallace,,PF,27.0,7.0,79.0,,,,
2002,NBA,All-NBA,ORV,G,Ray Allen,26,MIL,13.0,630.0,0.021,0.0,,,18129.0,3016,36.6,7.700000000000001,16.6,0.462,3.3,7.700000000000001,0.434,4.4,9.0,0.4849999999999999,0.561,3.1,3.6,0.873,1.2,3.3,4.5,3.9,1.3,0.3,2.3,2.3,21.8,18129.0,Ray Allen,,SG,26.0,6.0,69.0,,,,
2002,NBA,All-NBA,ORV,G,John Stockton,39,UTA,11.0,630.0,0.017,1.0,,,18000.0,2183,31.3,4.9,9.5,0.517,0.3,1.0,0.321,4.6,8.5,0.539,0.534,3.4000000000000004,3.9,0.857,0.7,2.5,3.2000000000000006,8.2,1.9,0.3,2.5,2.5,13.4,18000.0,John Stockton,,PG,39.0,18.0,82.0,,,,
